Lead_ID,Email,Age,Region,Industry,Company_Size,Job_Level,Source,Profile_Type,Total_Sessions,Avg_Session_Duration_Min,Bounce_Rate,Total_Pages_Viewed,Unique_Pages_Viewed,Products_Viewed,Product_Detail_Views,Primary_Interest_Category,Secondary_Interest_Category,Added_To_Wishlist,Compared_Products,Used_Price_Filter,Used_Feature_Filter,Search_Queries_Count,Viewed_Pricing_Page,Pricing_Page_Views,Requested_Demo,Filled_Contact_Form,Downloaded_Resources,Watched_Videos,Video_Completion_Rate,Email_Opened,Email_Open_Rate,Email_Click_Rate,Emails_Replied,Subscribed_Newsletter,Initiated_Chat,Chat_Messages_Sent,Submitted_Support_Ticket,Days_Since_First_Visit,Days_Since_Last_Activity,Last_Activity_Type,Visit_Frequency_Per_Week,Avg_Time_Between_Visits,Returned_After_Exit,Deep_Page_Scroll,Preferred_Visit_Time,Device_Type,Engagement_Score,Lead_Converted
LEAD_02156,lead2156@example.com,47,Latin America,Consulting,1-10,Senior Manager,Content Download,standard_lead,3,7.0,0.37,4,3,4,1,API Access,Support Package,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0.13,0.07,0,0,0,0,0,71,18,Viewed Product,0.3,23.7,0,1,Afternoon (12-5),Mobile,3.2,1
LEAD_02157,lead2157@example.com,37,Asia Pacific,Real Estate,11-50,Director,Google Ads,engaged_smb,21,9.0,0.16,24,19,8,3,Premium Plan,Enterprise Solution,1,0,1,1,2,1,3,1,0,0,2,0.91,0,0.59,0.0,4,1,1,4,0,58,0,Demo Request,2.53,2.8,1,1,Night (9-12),Tablet,81.8,1
LEAD_02158,lead2158@example.com,48,Europe,Real Estate,11-50,Senior Manager,Trade Show,standard_lead,5,7.5,0.3,5,3,2,1,Support Package,Custom Integration,0,1,0,0,1,0,0,1,0,0,1,0.64,1,0.38,0.16,0,0,0,0,0,64,19,Email Click,0.55,12.8,1,0,Evening (5-9),Desktop,15.25,0
LEAD_02159,lead2159@example.com,41,Europe,E-commerce,51-200,VP,Email Campaign,standard_lead,5,5.8,0.3,6,4,3,1,Starter Package,Analytics Add-on,0,0,0,0,1,0,0,0,0,1,1,0.98,0,0.19,0.0,0,1,0,0,0,39,6,Abandoned Session,0.9,7.8,1,1,Morning (9-12),Mobile,11.5,1
LEAD_02160,lead2160@example.com,30,Middle East,Consulting,51-200,VP,Google Ads,standard_lead,9,8.5,0.95,5,4,2,1,Starter Package,Enterprise Solution,0,0,0,0,1,0,0,0,1,0,1,0.86,0,0.17,0.0,0,0,0,0,0,24,2,Just Browsing,2.62,2.7,1,1,Evening (5-9),Mobile,17.35,0
LEAD_02161,lead2161@example.com,42,North America,Consulting,51-200,Individual Contributor,Partner,standard_lead,2,3.8,0.57,4,2,2,0,Custom Integration,Premium Plan,1,0,0,0,0,0,0,0,0,0,1,0.83,0,0.11,0.0,1,1,1,9,0,27,9,Just Browsing,0.52,13.5,0,0,Evening (5-9),Mobile,10.7,0
LEAD_02162,lead2162@example.com,29,Europe,Real Estate,51-200,Senior Manager,Content Download,warm_lead,15,13.9,0.04,28,25,5,2,Premium Plan,Custom Integration,1,0,1,0,9,1,2,1,0,0,0,0.0,1,0.74,0.39,1,1,0,0,0,19,1,Form Submission,5.53,1.3,1,0,Night (9-12),Mobile,68.45,1
LEAD_02163,lead2163@example.com,22,Latin America,Technology,201-1000,Individual Contributor,Cold Outreach,standard_lead,8,0.9,0.72,8,6,2,1,Support Package,Enterprise Solution,0,0,1,0,1,1,7,0,0,1,1,0.78,0,0.31,0.0,1,1,0,0,0,67,6,Abandoned Session,0.84,8.4,1,0,Evening (5-9),Mobile,32.05,1
LEAD_02164,lead2164@example.com,35,Latin America,Real Estate,1000+,VP,Website,standard_lead,3,4.0,0.76,4,2,1,0,API Access,Support Package,0,0,0,1,2,0,0,0,0,1,0,0.0,1,0.26,0.13,1,1,0,0,0,10,10,Email Click,2.1,3.3,0,0,Morning (9-12),Desktop,0.0,0
LEAD_02165,lead2165@example.com,37,Europe,Healthcare,11-50,Individual Contributor,Email Campaign,standard_lead,5,5.7,0.78,11,7,3,1,Support Package,Premium Plan,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.43,0.0,0,0,0,0,0,14,4,Abandoned Session,2.5,2.8,1,0,Night (9-12),Desktop,14.15,0
LEAD_02166,lead2166@example.com,45,Middle East,Manufacturing,1000+,C-Level,Content Download,standard_lead,6,3.0,0.54,9,8,0,0,Custom Integration,Training Module,1,0,0,0,0,1,6,0,0,0,1,0.92,0,0.25,0.0,0,0,0,0,0,57,10,Email Click,0.74,9.5,1,1,Night (9-12),Mobile,22.9,0
LEAD_02167,lead2167@example.com,40,Europe,Retail,1-10,Senior Manager,LinkedIn,standard_lead,5,1.8,0.79,13,11,3,1,Custom Integration,Enterprise Solution,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.34,0.0,0,0,0,0,0,56,13,Just Browsing,0.62,11.2,1,0,Morning (9-12),Desktop,0.0,0
LEAD_02168,lead2168@example.com,52,Europe,E-commerce,11-50,Manager,Website,standard_lead,2,6.9,0.55,7,4,1,0,Support Package,Training Module,0,0,0,0,2,0,0,0,0,2,0,0.0,0,0.17,0.0,0,0,0,0,0,1,1,Abandoned Session,4.0,0.5,0,0,Morning (9-12),Mobile,7.25,0
LEAD_02169,lead2169@example.com,28,Africa,SaaS,1000+,Individual Contributor,Email Campaign,standard_lead,4,7.1,0.46,10,6,3,2,Premium Plan,Support Package,1,0,0,1,1,0,0,0,0,0,1,0.76,0,0.33,0.0,0,0,0,0,0,34,1,Just Browsing,0.82,8.5,1,1,Night (9-12),Mobile,15.75,1
LEAD_02170,lead2170@example.com,42,North America,Technology,51-200,C-Level,LinkedIn,standard_lead,10,6.3,0.33,12,9,2,1,Training Module,Custom Integration,0,0,0,1,2,0,0,0,0,2,0,0.0,1,0.36,0.15,0,0,0,0,0,87,13,Just Browsing,0.8,8.7,1,0,Evening (5-9),Mobile,13.75,0
LEAD_02171,lead2171@example.com,40,Africa,SaaS,201-1000,VP,Trade Show,standard_lead,7,1.4,0.53,5,3,1,0,Premium Plan,Enterprise Solution,0,0,1,0,0,1,5,1,0,0,0,0.0,0,0.43,0.0,0,0,0,0,0,51,18,Viewed Product,0.96,7.3,1,0,Night (9-12),Mobile,27.2,0
LEAD_02172,lead2172@example.com,45,Africa,Retail,201-1000,Manager,Email Campaign,standard_lead,8,1.7,0.39,9,6,3,1,Analytics Add-on,Training Module,0,0,0,0,1,1,4,0,0,0,0,0.0,0,0.11,0.0,0,0,0,0,0,66,17,Abandoned Session,0.85,8.2,1,1,Afternoon (12-5),Mobile,16.45,1
LEAD_02173,lead2173@example.com,40,Middle East,E-commerce,1000+,VP,Referral,hot_lead,12,11.7,0.24,26,16,7,5,Support Package,Training Module,1,1,1,1,5,1,1,0,0,2,3,0.73,1,0.74,0.42,2,1,1,14,0,24,5,Pricing Page,3.5,2.0,1,1,Night (9-12),Mobile,72.15,1
LEAD_02174,lead2174@example.com,37,Middle East,SaaS,1-10,Senior Manager,Referral,standard_lead,5,2.2,0.67,8,5,3,1,Support Package,Premium Plan,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.44,0.0,0,0,0,0,0,6,6,Viewed Product,5.83,1.2,1,1,Evening (5-9),Mobile,4.0,0
LEAD_02175,lead2175@example.com,50,Middle East,Technology,51-200,Manager,LinkedIn,warm_lead,12,13.3,0.09,21,18,10,6,Analytics Add-on,Support Package,0,0,1,0,5,1,7,1,1,5,2,0.67,1,0.65,0.44,1,1,1,2,0,29,3,Pricing Page,2.9,2.4,1,1,Night (9-12),Mobile,116.75,0
LEAD_02176,lead2176@example.com,39,Asia Pacific,Finance,51-200,Individual Contributor,Facebook,standard_lead,4,6.9,0.51,5,3,1,0,Enterprise Solution,Training Module,0,0,1,0,2,0,0,0,0,0,0,0.0,0,0.38,0.0,0,1,0,0,0,48,22,Email Click,0.58,12.0,1,1,Evening (5-9),Tablet,0.0,0
LEAD_02177,lead2177@example.com,31,Asia Pacific,Consulting,1-10,C-Level,LinkedIn,standard_lead,6,0.9,0.37,2,1,4,2,Premium Plan,Starter Package,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.52,0.0,0,1,0,0,0,8,8,Just Browsing,5.25,1.3,1,0,Afternoon (12-5),Tablet,10.35,0
LEAD_02178,lead2178@example.com,50,Asia Pacific,E-commerce,11-50,Director,Cold Outreach,standard_lead,7,2.0,0.45,9,6,0,0,Starter Package,Support Package,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0.27,0.12,1,0,0,0,0,30,13,Just Browsing,1.63,4.3,1,0,Morning (9-12),Mobile,7.3,0
LEAD_02179,lead2179@example.com,50,Asia Pacific,E-commerce,1-10,Director,Facebook,standard_lead,7,0.6,0.34,8,6,1,0,Analytics Add-on,Premium Plan,0,0,1,0,0,0,0,0,0,0,1,0.96,0,0.19,0.0,0,0,0,0,0,36,2,Abandoned Session,1.36,5.1,1,1,Evening (5-9),Mobile,8.7,0
LEAD_02180,lead2180@example.com,62,North America,Consulting,11-50,C-Level,Partner,standard_lead,9,1.9,0.34,12,9,3,1,Analytics Add-on,Starter Package,1,1,0,0,0,1,0,0,0,0,0,0.0,0,0.34,0.0,1,0,0,0,0,63,3,Viewed Product,1.0,7.0,1,1,Night (9-12),Desktop,21.35,1
LEAD_02181,lead2181@example.com,40,Africa,Technology,1000+,C-Level,LinkedIn,standard_lead,3,7.7,0.55,5,3,2,1,Premium Plan,Custom Integration,0,0,0,0,1,0,0,0,0,2,1,0.61,1,0.32,0.22,0,1,0,0,0,68,8,Viewed Product,0.31,22.7,0,0,Night (9-12),Tablet,11.35,0
LEAD_02182,lead2182@example.com,46,North America,Manufacturing,1-10,VP,Facebook,standard_lead,3,6.6,0.6,11,9,1,0,Premium Plan,Analytics Add-on,0,0,0,0,0,0,0,0,0,3,0,0.0,1,0.38,0.18,1,0,0,0,0,22,17,Abandoned Session,0.95,7.3,0,1,Afternoon (12-5),Desktop,3.2,0
LEAD_02183,lead2183@example.com,25,Middle East,Consulting,1000+,VP,Trade Show,standard_lead,6,3.4,0.71,11,6,1,0,Training Module,API Access,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0.19,0.11,0,1,0,0,0,30,2,Just Browsing,1.4,5.0,1,1,Afternoon (12-5),Desktop,12.7,0
LEAD_02184,lead2184@example.com,43,Asia Pacific,Education,1-10,Individual Contributor,Trade Show,standard_lead,6,4.2,0.48,15,10,3,1,API Access,Custom Integration,0,1,0,0,2,0,0,0,0,0,0,0.0,0,0.27,0.0,0,0,0,0,0,13,3,Viewed Product,3.23,2.2,1,0,Morning (9-12),Mobile,6.7,0
LEAD_02185,lead2185@example.com,43,Asia Pacific,Healthcare,201-1000,Manager,Content Download,warm_lead,18,11.9,0.24,18,14,10,6,Starter Package,Support Package,0,1,1,1,5,0,0,1,1,2,2,0.65,0,0.58,0.0,1,1,0,0,0,3,3,Viewed Product,36.0,0.2,1,1,Afternoon (12-5),Tablet,75.95,1
LEAD_02186,lead2186@example.com,39,North America,Real Estate,11-50,Manager,Facebook,standard_lead,3,2.4,0.5,15,10,0,0,API Access,Custom Integration,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.15,0.0,0,1,0,0,0,78,3,Viewed Product,0.27,26.0,0,0,Evening (5-9),Mobile,0.0,1
LEAD_02187,lead2187@example.com,22,North America,SaaS,1-10,Senior Manager,Webinar,standard_lead,4,1.3,0.51,10,8,1,0,Enterprise Solution,Starter Package,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0.46,0.22,0,0,0,0,0,61,2,Abandoned Session,0.46,15.2,1,0,Night (9-12),Mobile,1.65,0
LEAD_02188,lead2188@example.com,43,Europe,Real Estate,201-1000,Director,Facebook,standard_lead,4,4.7,0.7,7,4,1,0,Custom Integration,Support Package,1,0,1,0,1,0,0,0,0,0,0,0.0,1,0.34,0.14,0,0,0,0,0,11,11,Viewed Product,2.55,2.8,1,1,Afternoon (12-5),Desktop,5.15,0
LEAD_02189,lead2189@example.com,40,Middle East,Real Estate,51-200,Manager,Website,standard_lead,6,0.7,0.6,9,5,3,1,API Access,Enterprise Solution,0,0,0,1,1,0,0,0,0,2,0,0.0,0,0.0,0.0,0,1,0,0,0,77,24,Abandoned Session,0.55,12.8,1,0,Evening (5-9),Desktop,0.0,0
LEAD_02190,lead2190@example.com,28,Middle East,Finance,1-10,Individual Contributor,Email Campaign,standard_lead,4,2.6,0.73,7,4,5,2,Training Module,Premium Plan,0,0,0,0,1,1,7,1,0,0,0,0.0,1,0.31,0.15,0,0,0,0,0,87,1,Viewed Product,0.32,21.8,1,0,Morning (9-12),Mobile,41.7,1
LEAD_02191,lead2191@example.com,50,Asia Pacific,Education,51-200,VP,Content Download,standard_lead,5,7.5,0.49,11,8,3,1,API Access,Premium Plan,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0.56,0.0,0,0,0,0,0,6,6,Abandoned Session,5.83,1.2,1,0,Morning (9-12),Mobile,6.95,0
LEAD_02192,lead2192@example.com,38,Europe,E-commerce,11-50,Director,Webinar,standard_lead,6,6.7,0.69,9,6,3,2,Custom Integration,Training Module,0,0,0,1,2,0,0,0,0,1,0,0.0,0,0.32,0.0,0,0,0,0,0,75,0,Abandoned Session,0.56,12.5,1,1,Morning (9-12),Desktop,11.85,1
LEAD_02193,lead2193@example.com,32,Latin America,E-commerce,1000+,Senior Manager,Trade Show,standard_lead,3,1.6,0.43,9,5,0,0,Analytics Add-on,Training Module,0,0,0,1,1,0,0,0,0,0,0,0.0,0,0.35,0.0,0,0,0,0,0,19,19,Email Click,1.11,6.3,0,0,Morning (9-12),Desktop,0.0,1
LEAD_02194,lead2194@example.com,41,Europe,Education,1000+,C-Level,Partner,hot_lead,14,9.5,0.18,22,19,7,3,Custom Integration,Premium Plan,1,1,1,1,1,1,1,1,0,2,7,0.79,1,0.45,0.25,1,1,0,0,1,78,0,Demo Request,1.26,5.6,1,0,Evening (5-9),Mobile,81.05,1
LEAD_02195,lead2195@example.com,27,Latin America,SaaS,51-200,Individual Contributor,Facebook,standard_lead,5,6.5,0.82,10,8,4,2,Custom Integration,Premium Plan,0,0,0,1,2,0,0,0,0,0,0,0.0,0,0.02,0.0,0,0,0,0,0,77,4,Just Browsing,0.45,15.4,1,1,Morning (9-12),Mobile,5.85,0
LEAD_02196,lead2196@example.com,37,North America,Consulting,1-10,VP,LinkedIn,standard_lead,4,3.9,0.3,9,7,4,2,API Access,Custom Integration,0,0,0,1,2,0,0,0,0,1,1,0.98,1,0.17,0.11,1,0,0,0,0,57,39,Email Click,0.49,14.2,1,0,Afternoon (12-5),Mobile,0.0,0
LEAD_02197,lead2197@example.com,52,North America,Technology,1-10,Director,Google Ads,standard_lead,7,5.0,0.5,6,5,2,1,Custom Integration,Analytics Add-on,0,0,0,1,2,0,0,1,0,2,1,0.66,1,0.44,0.2,0,0,0,0,0,34,4,Just Browsing,1.44,4.9,1,0,Night (9-12),Desktop,28.0,1
LEAD_02198,lead2198@example.com,44,Asia Pacific,Consulting,1-10,Individual Contributor,LinkedIn,standard_lead,4,6.1,0.8,7,4,2,1,Starter Package,Enterprise Solution,0,0,0,0,0,1,4,1,0,0,0,0.0,0,0.25,0.0,0,1,0,0,0,9,9,Abandoned Session,3.11,2.2,1,1,Morning (9-12),Desktop,25.65,0
LEAD_02199,lead2199@example.com,47,North America,Healthcare,201-1000,VP,Content Download,standard_lead,6,1.4,0.57,10,6,1,0,Starter Package,Enterprise Solution,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0.4,0.18,0,0,0,0,0,44,18,Just Browsing,0.95,7.3,1,1,Night (9-12),Desktop,0.0,0
LEAD_02200,lead2200@example.com,39,Europe,Education,1-10,VP,Facebook,standard_lead,1,3.8,0.52,8,6,0,0,Training Module,Support Package,0,0,0,1,3,0,0,1,0,0,0,0.0,0,0.24,0.0,0,0,0,0,0,52,0,Abandoned Session,0.13,52.0,0,0,Night (9-12),Desktop,11.0,1
LEAD_02201,lead2201@example.com,65,Europe,Finance,1-10,VP,Referral,standard_lead,2,3.1,0.38,6,4,1,0,Training Module,API Access,0,0,0,0,0,1,7,0,0,1,1,0.93,0,0.4,0.0,1,0,1,5,0,14,7,Abandoned Session,1.0,7.0,0,1,Evening (5-9),Mobile,32.05,1
LEAD_02202,lead2202@example.com,47,Europe,Education,11-50,Manager,LinkedIn,standard_lead,1,1.1,0.47,10,8,1,0,Training Module,Premium Plan,1,0,0,0,0,1,6,0,0,0,0,0.0,1,0.18,0.12,0,1,0,0,0,44,27,Email Click,0.16,44.0,0,1,Morning (9-12),Mobile,10.55,0
LEAD_02203,lead2203@example.com,57,Latin America,Manufacturing,51-200,VP,Trade Show,standard_lead,3,8.1,0.57,9,7,1,0,Custom Integration,Support Package,0,0,1,0,2,0,0,1,0,0,0,0.0,1,0.45,0.31,0,0,1,9,0,8,8,Viewed Product,2.62,2.7,0,0,Night (9-12),Mobile,26.05,1
LEAD_02204,lead2204@example.com,43,Middle East,Technology,11-50,C-Level,Webinar,standard_lead,4,4.4,0.63,10,8,4,3,Support Package,API Access,0,0,0,1,0,0,0,1,0,1,1,0.93,0,0.47,0.0,0,0,0,0,0,82,38,Abandoned Session,0.34,20.5,1,0,Evening (5-9),Mobile,6.4,0
LEAD_02205,lead2205@example.com,22,Africa,Real Estate,51-200,Director,Referral,engaged_smb,16,9.5,0.23,23,18,7,3,Custom Integration,Enterprise Solution,1,0,1,1,4,1,2,0,1,2,1,0.65,0,0.7,0.0,3,1,0,0,0,43,0,Pricing Page,2.6,2.7,1,0,Afternoon (12-5),Mobile,69.15,1
LEAD_02206,lead2206@example.com,47,Latin America,Manufacturing,1000+,C-Level,Email Campaign,standard_lead,4,3.6,0.47,11,7,3,1,Support Package,API Access,0,0,0,0,1,0,0,0,0,1,0,0.0,1,0.43,0.18,0,1,0,0,0,18,0,Just Browsing,1.56,4.5,1,1,Morning (9-12),Mobile,10.7,1
LEAD_02207,lead2207@example.com,46,Latin America,SaaS,51-200,Senior Manager,Email Campaign,standard_lead,5,2.9,0.59,5,4,3,1,Premium Plan,Starter Package,0,0,1,0,0,0,0,0,0,1,2,0.92,1,0.4,0.28,0,0,0,0,0,22,22,Viewed Product,1.59,4.4,1,0,Night (9-12),Mobile,7.45,0
LEAD_02208,lead2208@example.com,54,Africa,Technology,11-50,C-Level,Facebook,standard_lead,7,4.9,0.58,6,5,3,1,Analytics Add-on,Starter Package,0,1,0,0,1,0,0,0,1,0,0,0.0,0,0.29,0.0,0,0,0,0,0,19,19,Abandoned Session,2.58,2.7,1,0,Morning (9-12),Tablet,8.35,0
LEAD_02209,lead2209@example.com,37,Middle East,Real Estate,11-50,Manager,Google Ads,engaged_smb,13,14.0,0.05,29,20,5,3,Support Package,Starter Package,1,1,1,1,5,1,1,0,0,1,4,0.78,1,0.75,0.49,2,1,1,10,0,72,0,Support Chat,1.26,5.5,1,1,Evening (5-9),Desktop,72.8,1
LEAD_02210,lead2210@example.com,48,Africa,Finance,1-10,Senior Manager,Partner,standard_lead,6,0.9,0.72,12,10,1,0,Starter Package,Enterprise Solution,1,0,1,0,2,0,0,0,1,0,0,0.0,0,0.29,0.0,0,1,0,0,0,38,8,Abandoned Session,1.11,6.3,1,0,Evening (5-9),Desktop,15.25,0
LEAD_02211,lead2211@example.com,50,Africa,E-commerce,1-10,C-Level,LinkedIn,standard_lead,8,2.9,0.77,8,5,2,0,Analytics Add-on,Starter Package,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0.42,0.29,0,1,0,0,0,13,4,Email Click,4.31,1.6,1,0,Night (9-12),Tablet,3.95,0
LEAD_02212,lead2212@example.com,43,Asia Pacific,Real Estate,51-200,Manager,Facebook,standard_lead,5,1.4,0.44,8,4,1,0,API Access,Training Module,0,1,0,0,0,0,0,1,0,1,0,0.0,0,0.78,0.0,0,1,0,0,0,81,3,Just Browsing,0.43,16.2,1,0,Evening (5-9),Mobile,15.0,1
LEAD_02213,lead2213@example.com,50,Middle East,Education,51-200,Individual Contributor,Partner,standard_lead,3,3.9,0.3,5,4,2,0,Custom Integration,Premium Plan,0,0,1,0,2,0,0,0,1,1,0,0.0,0,0.31,0.0,1,0,0,0,0,64,6,Abandoned Session,0.33,21.3,0,0,Night (9-12),Tablet,18.75,0
LEAD_02214,lead2214@example.com,47,Middle East,Finance,11-50,Senior Manager,Content Download,standard_lead,5,1.9,0.54,4,2,4,3,Enterprise Solution,Training Module,0,0,0,0,1,1,4,1,0,0,1,0.69,0,0.32,0.0,0,0,0,0,0,30,0,Viewed Product,1.17,6.0,1,0,Evening (5-9),Mobile,39.35,1
LEAD_02215,lead2215@example.com,58,Middle East,Technology,51-200,Director,Cold Outreach,standard_lead,8,4.6,0.82,9,5,2,1,API Access,Starter Package,0,0,0,0,0,1,6,0,0,1,0,0.0,1,0.0,0.0,0,1,0,0,0,29,4,Just Browsing,1.93,3.6,1,0,Afternoon (12-5),Mobile,25.4,0
LEAD_02216,lead2216@example.com,48,Europe,Education,11-50,C-Level,Partner,standard_lead,5,4.8,0.51,6,5,0,0,Custom Integration,API Access,0,0,0,0,3,0,0,0,0,0,1,0.68,1,0.47,0.2,0,0,0,0,0,16,16,Just Browsing,2.19,3.2,1,1,Morning (9-12),Mobile,0.0,0
LEAD_02217,lead2217@example.com,65,Latin America,Healthcare,201-1000,Manager,Email Campaign,standard_lead,3,6.3,0.53,6,5,0,0,Analytics Add-on,Custom Integration,0,0,1,0,1,0,0,0,0,0,1,0.74,1,0.37,0.23,0,0,0,0,0,77,1,Viewed Product,0.27,25.7,0,1,Morning (9-12),Desktop,8.55,0
LEAD_02218,lead2218@example.com,48,Middle East,Education,1000+,C-Level,LinkedIn,standard_lead,2,2.0,0.48,7,4,3,1,Training Module,API Access,0,0,0,0,3,0,0,0,0,1,0,0.0,1,0.34,0.16,1,0,0,0,0,37,3,Abandoned Session,0.38,18.5,0,1,Afternoon (12-5),Mobile,7.5,0
LEAD_02219,lead2219@example.com,33,Europe,SaaS,1000+,Manager,Website,standard_lead,4,4.8,0.34,5,3,1,0,Custom Integration,Support Package,0,0,0,0,3,0,0,0,0,1,0,0.0,0,0.31,0.0,0,0,0,0,0,55,43,Viewed Product,0.51,13.8,1,0,Evening (5-9),Desktop,0.0,0
LEAD_02220,lead2220@example.com,37,Middle East,Healthcare,11-50,C-Level,Partner,standard_lead,1,2.8,0.56,9,8,0,0,API Access,Support Package,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.26,0.14,0,1,0,0,0,69,1,Viewed Product,0.1,69.0,0,0,Evening (5-9),Desktop,0.0,0
LEAD_02221,lead2221@example.com,46,Latin America,Healthcare,1000+,Individual Contributor,Facebook,standard_lead,2,8.0,0.5,4,2,2,1,Enterprise Solution,Training Module,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0.18,0.09,1,0,0,0,0,43,16,Just Browsing,0.33,21.5,0,0,Evening (5-9),Desktop,1.4,1
LEAD_02222,lead2222@example.com,36,North America,Retail,1000+,VP,Trade Show,standard_lead,2,5.4,0.49,4,2,4,2,Support Package,Custom Integration,0,1,0,0,2,0,0,0,0,1,0,0.0,1,0.23,0.1,0,0,0,0,0,56,4,Viewed Product,0.25,28.0,0,0,Night (9-12),Tablet,10.2,1
LEAD_02223,lead2223@example.com,30,Asia Pacific,Education,1-10,VP,Webinar,standard_lead,3,5.9,0.62,6,4,5,3,Analytics Add-on,API Access,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.38,0.0,0,1,0,0,0,46,33,Viewed Product,0.46,15.3,0,0,Morning (9-12),Mobile,0.0,0
LEAD_02224,lead2224@example.com,42,Asia Pacific,Consulting,201-1000,Director,Website,standard_lead,4,3.8,0.43,10,8,3,2,Training Module,Enterprise Solution,0,0,0,0,0,1,2,1,1,1,0,0.0,0,0.11,0.0,1,0,0,0,0,41,3,Email Click,0.68,10.2,1,1,Evening (5-9),Mobile,42.9,1
LEAD_02225,lead2225@example.com,39,Africa,Healthcare,11-50,C-Level,Referral,standard_lead,5,1.4,0.68,7,5,3,2,Support Package,Starter Package,0,0,0,0,4,0,0,0,0,0,1,0.84,0,0.56,0.0,0,1,1,13,0,56,42,Email Click,0.62,11.2,1,1,Night (9-12),Desktop,0.0,0
LEAD_02226,lead2226@example.com,44,Middle East,Healthcare,1000+,Manager,Content Download,standard_lead,3,3.3,0.5,7,4,1,0,Premium Plan,Analytics Add-on,0,0,1,1,1,0,0,0,0,1,1,0.66,0,0.28,0.0,0,0,0,0,0,40,2,Email Click,0.53,13.3,0,1,Evening (5-9),Desktop,8.75,0
LEAD_02227,lead2227@example.com,22,North America,Education,201-1000,Director,Trade Show,standard_lead,9,3.7,0.7,8,5,6,2,Enterprise Solution,Support Package,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0.5,0.26,1,0,0,0,0,14,14,Email Click,4.5,1.6,1,1,Morning (9-12),Tablet,18.35,0
LEAD_02228,lead2228@example.com,42,Latin America,Education,1-10,Director,Webinar,standard_lead,5,4.0,0.66,11,8,3,1,Analytics Add-on,Enterprise Solution,0,0,0,0,1,0,0,0,0,0,1,0.82,1,0.25,0.15,1,1,0,0,0,22,1,Viewed Product,1.59,4.4,1,0,Evening (5-9),Desktop,8.0,0
LEAD_02229,lead2229@example.com,40,Latin America,Education,1-10,Individual Contributor,Webinar,standard_lead,5,4.2,0.41,19,12,2,1,Training Module,Analytics Add-on,0,0,0,0,1,0,0,1,0,1,1,0.74,1,0.21,0.14,0,1,0,0,0,15,15,Email Click,2.33,3.0,1,0,Morning (9-12),Mobile,17.3,0
LEAD_02230,lead2230@example.com,49,Europe,Healthcare,11-50,Senior Manager,Referral,standard_lead,7,7.2,0.76,9,5,0,0,API Access,Enterprise Solution,1,0,0,0,2,0,0,0,0,0,0,0.0,0,0.2,0.0,1,0,0,0,0,32,11,Abandoned Session,1.53,4.6,1,0,Evening (5-9),Mobile,2.1,0
LEAD_02231,lead2231@example.com,32,Latin America,SaaS,1000+,C-Level,LinkedIn,standard_lead,6,0.5,0.55,7,5,2,0,Training Module,Premium Plan,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.28,0.0,0,1,0,0,0,56,12,Email Click,0.75,9.3,1,0,Night (9-12),Desktop,5.95,0
LEAD_02232,lead2232@example.com,22,Africa,Education,201-1000,VP,Webinar,hot_lead,18,7.1,0.25,20,17,11,5,Analytics Add-on,Support Package,1,1,1,1,9,1,2,1,1,4,0,0.0,1,0.77,0.53,6,1,1,6,0,89,4,Pricing Page,1.42,4.9,1,1,Morning (9-12),Desktop,106.95,1
LEAD_02233,lead2233@example.com,26,Latin America,SaaS,1000+,Director,Facebook,standard_lead,3,3.3,0.64,9,6,2,1,API Access,Custom Integration,0,0,1,0,2,1,4,0,0,0,0,0.0,1,0.33,0.14,1,1,0,0,0,63,1,Viewed Product,0.33,21.0,0,0,Night (9-12),Mobile,23.45,1
LEAD_02234,lead2234@example.com,46,North America,E-commerce,51-200,Manager,Website,standard_lead,7,2.1,0.39,6,4,2,1,Starter Package,Support Package,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0.17,0.09,0,0,0,0,0,31,6,Email Click,1.58,4.4,1,0,Morning (9-12),Tablet,8.55,0
LEAD_02235,lead2235@example.com,35,Africa,Technology,11-50,Individual Contributor,Facebook,cold_lead,3,6.1,0.46,6,4,3,2,API Access,Premium Plan,0,0,0,0,2,1,2,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,34,34,Viewed Product,0.62,11.3,0,0,Evening (5-9),Desktop,3.45,0
